@RELATION dam_risk_forecast_30days

@ATTRIBUTE capacity NUMERIC
@ATTRIBUTE storage NUMERIC
@ATTRIBUTE active_storage NUMERIC
@ATTRIBUTE dead_storage NUMERIC
@ATTRIBUTE volume NUMERIC
@ATTRIBUTE percent_storage NUMERIC
@ATTRIBUTE inflow NUMERIC
@ATTRIBUTE outflow NUMERIC
@ATTRIBUTE month NUMERIC
@ATTRIBUTE dam_id {100104,100105,100106,100107,100108,100201,100202,100206,100207,100208,100209,100210,100211,100301,100302,100303,100501,100502,100503,100504,100505,100514,100602,200101,200102,200103,200203,200204,200205,200212,200401,200402,200601,200603,200604}
@ATTRIBUTE dam_name {เขื่อนกระเสียว,เขื่อนกิ่วคอหมา,เขื่อนกิ่วลม,เขื่อนขุนด่านปราการชล,เขื่อนคลองสียัด,เขื่อนจุฬาภรณ์,เขื่อนทับเสลา,เขื่อนนฤบดินทรจินดา,เขื่อนน้ำพุง,เขื่อนน้ำอูน,เขื่อนบางพระ,เขื่อนบางลาง,เขื่อนประแสร์,เขื่อนปราณบุรี,เขื่อนป่าสักชลสิทธิ์,เขื่อนภูมิพล,เขื่อนมูลบน,เขื่อนรัชชประภา,เขื่อนลำตะคอง,เขื่อนลำนางรอง,เขื่อนลำปาว,เขื่อนลำพระเพลิง,เขื่อนลำแชะ,เขื่อนวชิราลงกรณ,เขื่อนศรีนครินทร์,เขื่อนสิริกิติ์,เขื่อนสิรินธร,เขื่อนหนองปลาไหล,เขื่อนห้วยหลวง,เขื่อนอุบลรัตน์,เขื่อนแก่งกระจาน,เขื่อนแควน้อยบำรุงแดน,เขื่อนแม่กวงอุดมธารา,เขื่อนแม่งัดสมบูรณ์ชล,เขื่อนแม่มอก}
@ATTRIBUTE region {ภาคกลาง,ภาคตะวันตก,ภาคตะวันออก,ภาคตะวันออกเฉียงเหนือ,ภาคเหนือ,ภาคใต้}
@ATTRIBUTE owner {กรมชลประทาน,การไฟฟ้า}
@ATTRIBUTE season {rainy,summer,winter}
@ATTRIBUTE risk_class_30d {drought,normal,flood}

@DATA
2431.0000,2431.0000,1850.0000,581.0000,2291.1400,94.2500,2.0800,8.0000,11.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2283.6200,93.9400,2.2000,8.0900,11.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2276.1300,93.6300,2.2700,8.1300,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2268.6700,93.3200,0.1500,6.0000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2261.2400,93.0200,0.2300,6.0400,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2253.8600,92.7100,0.2700,6.0600,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2250.1800,92.5600,3.9200,6.0100,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2242.8500,92.2600,0.3000,6.0300,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2239.1900,92.1100,4.0400,6.0900,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2231.9200,91.8100,0.3900,6.0600,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2228.3000,91.6600,4.0200,6.0500,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2224.6900,91.5100,6.0600,8.0800,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2217.4900,91.2200,2.4400,8.0400,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2210.3400,90.9200,2.5100,8.0700,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2203.2300,90.6300,2.4800,8.0000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2192.6500,90.2000,2.4800,8.1100,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2185.6500,89.9100,2.6600,8.0700,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2182.1700,89.7600,3.2400,5.1400,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2175.2400,89.4800,3.2400,5.1500,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2171.7900,89.3400,3.0900,4.9500,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2168.3600,89.2000,3.3400,5.2000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,flood
2431.0000,2431.0000,1850.0000,581.0000,2164.9300,89.0600,3.2200,5.0600,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2158.1200,88.7700,3.2200,5.0500,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2151.3600,88.5000,3.2200,4.0000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2147.9900,88.3600,2.2500,4.0300,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2144.6400,88.2200,2.2400,4.0000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2137.9800,87.9500,1.0800,4.0000,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2131.3700,87.6700,1.0800,4.0200,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2128.0900,87.5400,2.1200,3.3400,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2121.5600,87.2700,2.1200,4.0300,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2118.3100,87.1400,2.3500,4.0100,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2111.8600,86.8700,2.3500,4.0500,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
2431.0000,2431.0000,1850.0000,581.0000,2108.6600,86.7400,2.4000,4.0300,12.0000,200205,เขื่อนอุบลรัตน์,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1590.2800,80.8900,0.0000,3.8100,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1585.2100,80.6300,1.1300,2.9300,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1582.6800,80.5000,1.9800,1.2700,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1580.1500,80.3700,1.7400,1.0200,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1577.6200,80.2500,1.7600,1.0400,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1572.5700,79.9900,1.7600,1.0300,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1570.0500,79.8600,1.7500,1.0300,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1565.0200,79.6000,1.7500,1.0200,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1562.5100,79.4800,1.7500,1.0200,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1557.4900,79.2200,1.7500,1.0300,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1554.9800,79.0900,1.7500,1.0100,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1552.4800,78.9700,1.7600,1.0300,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1549.9800,78.8400,1.7700,1.0400,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1547.4800,78.7100,1.7400,1.0000,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
1966.0000,1966.0000,1134.6200,831.3800,1542.4900,78.4600,1.7400,1.0000,1.0000,200212,เขื่อนสิรินธร,ภาคตะวันออกเฉียงเหนือ,การไฟฟ้า,winter,normal
